geonameid,name,asciiname,name_en,name_es,name_fr,name_it,name_ru,lat,lon,elevation,timezone,feature_code,is_capital,iso_a2,iso_a3,country_name,admin1_code,admin1_name,population,metro_population,pop_growth_10yr,annual_mean_temp,max_temp_warmest_month,min_temp_coldest_month,temp_annual_range,annual_precipitation,sunshine_hours_yr,mean_wind_speed,pm25,pm10,gdp_per_capita_ppp,hdi,internet_pct,life_expectancy,urban_pct,agri_pct_gdp,industry_pct_gdp,services_pct_gdp,literacy_rate,gini,co2_per_capita,hospital_beds_per_1k
491422,Sochi,Sochi,Sochi,Sochi,Sotchi,Sochi,Сочи,43.59699,39.72477,28.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,38,Krasnodar Krai,327608,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
472231,Volzhsky,Volzhsky,Volzhsky,Volzhsky,Volzhsky,Volzhsky,Волжский,48.78583,44.77973,23.0,Europe/Volgograd,PPL,no,RU,RUS,Russia,84,Volgograd Oblast,323293,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
498698,Saransk,Saransk,Saransk,Saransk,Saransk,Saransk,Саранск,54.18485,45.17166,168.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,46,Mordoviya Republic,318841,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
569223,Cherepovets,Cherepovets,Cherepovets,Cherepovéts,Tcherepovets,Čerepovec,Череповец,59.13333,37.9,136.0,Europe/Moscow,PPL,no,RU,RUS,Russia,85,Vologda Oblast,315738,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
472459,Vologda,Vologda,Vologda,Vólogda,Vologda,Vologda,Вологда,59.2239,39.88398,125.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,85,Vologda Oblast,312420,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1501321,Kurgan,Kurgan,Kurgan,Kurgán,Kourgan,Kurgan,Курган,55.44905,65.34344,80.0,Asia/Yekaterinburg,PPLA,admin1,RU,RUS,Russia,40,Kurgan Oblast,309285,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
473249,Vladikavkaz,Vladikavkaz,Vladikavkaz,Vladicáucaso,Vladikavkaz,Vladikavkaz,Владикавказ,43.04101,44.66986,681.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,68,North Ossetia–Alania,306258,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
515012,Orël,Orel,Oryol,Orël,Orel,Orël,Орёл,52.96879,36.0791,176.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,56,Oryol oblast,303696,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1490624,Surgut,Surgut,Surgut,Surgut,Sourgout,Surgut,Сургут,61.25757,73.41775,43.0,Asia/Yekaterinburg,PPLA2,no,RU,RUS,Russia,32,Khanty-Mansia,300367,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
558418,Grozny,Grozny,Grozny,Grozni,Grozny,Grozny,Грозный,43.31195,45.68895,128.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,12,Chechnya,297137,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
524305,Murmansk,Murmansk,Murmansk,Múrmansk,Mourmansk,Murmansk,Мурманск,68.96778,33.09922,75.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,49,Murmansk,295374,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
484646,Tambov,Tambov,Tambov,Tambov,Tambov,Tambov,Тамбов,52.73632,41.44102,133.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,72,Tambov Oblast,293661,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
509820,Petrozavodsk,Petrozavodsk,Petrozavodsk,Petrozavodsk,Petrozavodsk,Petrozavodsk,Петрозаводск,61.78491,34.34691,73.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,28,Karelia,279190,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
484907,Taganrog,Taganrog,Taganrog,Taganrog,Taganrog,Taganrog,Таганрог,47.23627,38.9053,21.0,Europe/Moscow,PPL,no,RU,RUS,Russia,61,Rostov,279056,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
543878,Kostroma,Kostroma,Kostroma,Kostromá,Kostroma,Kostroma,Кострома,57.76638,40.92828,109.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,37,Kostroma Oblast,277280,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
2021851,Komsomolsk-on-Amur,Komsomolsk-on-Amur,Komsomolsk-on-Amur,Komsomolsk del Amur,Komsomolsk-sur-l'Amour,Komsomolsk-on-Amur,Комсомольск-на-Амуре,50.55034,137.00995,36.0,Asia/Vladivostok,PPLA2,no,RU,RUS,Russia,30,Khabarovsk,275908,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
466806,Yoshkar-Ola,Yoshkar-Ola,Yoshkar-Ola,Yoshkar-Ola,Iochkar-Ola,Yoshkar-Ola,Йошкар-Ола,56.63877,47.89078,94.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,45,Mariy-El Republic,268272,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
487495,Sterlitamak,Sterlitamak,Sterlitamak,Sterlitamak,Sterlitamak,Sterlitamak,Стерлитамак,53.63793,55.9533,150.0,Asia/Yekaterinburg,PPLA2,no,RU,RUS,Russia,08,Bashkortostan Republic,267231,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
2051523,Bratsk,Bratsk,Bratsk,Bratsk,Bratsk,Bratsk,Братск,56.1325,101.61417,443.0,Asia/Irkutsk,PPLA2,no,RU,RUS,Russia,20,Irkutsk Oblast,256600,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
514734,Orsk,Orsk,Orsk,Orsk,Orsk,Orsk,Орск,51.23206,58.48802,207.0,Asia/Yekaterinburg,PPLA2,no,RU,RUS,Russia,55,Orenburg Oblast,246836,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
485239,Syktyvkar,Syktyvkar,Syktyvkar,Syktyvkar,Syktyvkar,Syktyvkar,Сыктывкар,61.66393,50.8163,146.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,34,Komi,245083,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1497543,Nizhnevartovsk,Nizhnevartovsk,Nizhnevartovsk,Nizhnevártovsk,Nijnevartovsk,Nižnevartovsk,Нижневартовск,60.9344,76.5531,50.0,Asia/Yekaterinburg,PPLA2,no,RU,RUS,Russia,32,Khanty-Mansia,244937,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
2027667,Angarsk,Angarsk,Angarsk,Angarsk,Angarsk,Angarsk,Ангарск,52.55968,103.91413,430.0,Asia/Irkutsk,PPLA2,no,RU,RUS,Russia,20,Irkutsk Oblast,243158,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
518255,Novorossiysk,Novorossiysk,Novorossiysk,Novorossiysk,Novorossiysk,Novorossijsk,Новороссийск,44.73188,37.76176,8.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,38,Krasnodar Krai,241856,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
550280,Khimki,Khimki,Khimki,Jimki,Khimki,Chimki,Химки,55.9001,37.42848,186.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,47,Moscow Oblast,239967,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
523523,Nalchik,Nalchik,Nal'chik,Nal'chik,Nal'chik,Nal'chik,Нальчик,43.49806,43.61889,464.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,22,Kabardino-Balkariya Republic,239300,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
2013159,Yakutsk,Yakutsk,Yakutsk,Yakutsk,Iakoutsk,Yakutsk,Якутск,62.03114,129.72288,126.0,Asia/Yakutsk,PPLA,admin1,RU,RUS,Russia,63,Sakha,235600,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
521118,Nizhnekamsk,Nizhnekamsk,Nizhnekamsk,Nizhnekamsk,Nijnekamsk,Nižnekamsk,Нижнекамск,55.63794,51.81502,126.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,73,Tatarstan Republic,234297,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
563708,Dzerzhinsk,Dzerzhinsk,Dzerzhinsk,Dzerzhinsk,Dzerjinsk,Dzeržinsk,Дзержинск,56.24422,43.45543,108.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,51,Nizhny Novgorod Oblast,233126,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
487928,Staryy Oskol,Staryy Oskol,Stary Oskol,Stary Oskol,Stary Oskol,Stary Oskol,Старый Оскол,51.3025,37.84613,127.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,09,Belgorod Oblast,226977,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
2026609,Blagoveshchensk,Blagoveshchensk,Blagoveshchensk,Blagovéshchensk,Blagovechtchensk,Blagoveščensk,Благовещенск,50.27593,127.52637,133.0,Asia/Yakutsk,PPLA,admin1,RU,RUS,Russia,05,Amur Oblast,225091,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
519336,Velikiy Novgorod,Velikiy Novgorod,Veliky Novgorod,Veliki Nóvgorod,Novgorod,Novgorod,Великий Новгород,58.52131,31.27104,35.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,52,Novgorod Oblast,222868,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
496015,Shakhty,Shakhty,Shakhty,Shajty,Chakhty,Šachty,Шахты,47.71916,40.21603,112.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,61,Rostov,221312,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1494114,Prokop’yevsk,Prokop'yevsk,Prokopyevsk,Prokopyevsk,Prokopyevsk,Prokopyevsk,Прокопьевск,53.91518,86.71891,315.0,Asia/Novokuznetsk,PPLA2,no,RU,RUS,Russia,29,Kuzbass,219000,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
500004,Rybinsk,Rybinsk,Rybinsk,Rýbinsk,Rybinsk,Rybinsk,Рыбинск,58.04562,38.83811,100.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,88,Yaroslavl Oblast,216724,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
463829,Zelenograd,Zelenograd,Zelenograd,Zelenograd,Zelenograd,Zelenograd,Зеленоград,55.9825,37.18139,220.0,Europe/Moscow,PPL,no,RU,RUS,Russia,48,Moscow,215727,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1510018,Biysk,Biysk,Biysk,Biysk,Biysk,Biysk,Бийск,52.53423,85.19661,184.0,Asia/Barnaul,PPLA2,no,RU,RUS,Russia,04,Altai Krai,215430,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
504341,Pskov,Pskov,Pskov,Pskov,Pskov,Pskov,Псков,57.81922,28.33181,35.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,60,Pskov Oblast,210501,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
579492,Balakovo,Balakovo,Balakovo,Balakovo,Balakovo,Balakovo,Балаково,52.02639,47.79671,24.0,Europe/Saratov,PPLA2,no,RU,RUS,Russia,67,Saratov Oblast,199572,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
580922,Armavir,Armavir,Armavir,Armavir,Armavir,Armavir,Армавир,44.99849,41.11472,204.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,38,Krasnodar Krai,199548,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
2119441,Yuzhno-Sakhalinsk,Yuzhno-Sakhalinsk,Yuzhno-Sakhalinsk,Yuzhno-Sajalinsk,Ioujno-Sakhalinsk,Južno-Sachalinsk,Южно-Сахалинск,46.9543,142.73559,48.0,Asia/Sakhalin,PPLA,admin1,RU,RUS,Russia,64,Sakhalin Oblast,198973,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
496285,Severodvinsk,Severodvinsk,Severodvinsk,Severodvinsk,Severodvinsk,Severodvinsk,Северодвинск,64.55825,39.82971,8.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,06,Arkhangelskaya,194292,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
462444,Zlatoust,Zlatoust,Zlatoust,Zlatoust,Zlatooust,Zlatoust,Златоуст,55.17182,59.65471,466.0,Asia/Yekaterinburg,PPLA2,no,RU,RUS,Russia,13,Chelyabinsk,191366,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
484972,Syzran,Syzran,Syzran,Syzran,Syzran,Syzran,Сызрань,53.1585,48.4681,39.0,Europe/Samara,PPL,no,RU,RUS,Russia,65,Samara Oblast,189338,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1512236,Abakan,Abakan,Abakan,Abakán,Abakan,Abakan,Абакан,53.7154,91.42593,248.0,Asia/Krasnoyarsk,PPLA,admin1,RU,RUS,Russia,31,Khakasiya Republic,184168,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1504826,Kamensk-Ural’skiy,Kamensk-Ural'skiy,Kamensk-Uralsky,Kamensk-Uralsky,Kamensk-Uralsky,Kamensk-Uralsky,Каменск-Уральский,56.40626,61.93347,158.0,Asia/Yekaterinburg,PPLA2,no,RU,RUS,Russia,71,Sverdlovsk Oblast,182500,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
2122104,Petropavlovsk-Kamchatsky,Petropavlovsk-Kamchatsky,Petropavlovsk-Kamchatskiy,Petropávlovsk-Kamchatski,Petropavlovsk-Kamtchatski,Petropavlovsk-Kamčatskij,Петропавловск-Камчатский,53.06393,158.62751,166.0,Asia/Kamchatka,PPLA,admin1,RU,RUS,Russia,92,Kamchatka,181216,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
508101,Podolsk,Podolsk,Podolsk,Podolsk,Podolsk,Podolsk,Подольск,55.42419,37.55472,162.0,Europe/Moscow,PPL,no,RU,RUS,Russia,47,Moscow Oblast,179400,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
577206,Berezniki,Berezniki,Berezniki,Bereznikí,Berezniki,Berezniki,Березники,59.4091,56.8204,189.0,Asia/Yekaterinburg,PPLA2,no,RU,RUS,Russia,90,Perm Krai,167748,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
472761,Volgodonsk,Volgodonsk,Volgodonsk,Volgodonsk,Volgodonsk,Volgodonsk,Волгодонск,47.51141,42.15269,61.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,61,Rostov,167731,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1498894,Miass,Miass,Miass,Miass,Miass,Miass,Миасс,55.04552,60.10756,341.0,Asia/Yekaterinburg,PPLA2,no,RU,RUS,Russia,13,Chelyabinsk,167500,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
518970,Novocherkassk,Novocherkassk,Novocherkassk,Novocherkassk,Novotcherkassk,Novočerkassk,Новочеркасск,47.4222,40.09373,94.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,61,Rostov,166974,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
523064,Nazran,Nazran,Nazran,Nazran,Nazran,Nazran,Назрань,43.22597,44.77323,523.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,19,Ingushetiya Republic,164131,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1493467,Rubtsovsk,Rubtsovsk,Rubtsovsk,Rubtsovsk,Roubtsovsk,Rubcovsk,Рубцовск,51.51473,81.20613,220.0,Asia/Barnaul,PPL,no,RU,RUS,Russia,04,Altai Krai,161065,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
523812,Mytishchi,Mytishchi,Mytishchi,Mytishchi,Mytichtchi,Mytišči,Мытищи,55.91099,37.72964,158.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,47,Moscow Oblast,160542,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
499292,Salavat,Salavat,Salavat,Salavat,Salavat,Salavat,Салават,53.3828,55.91094,151.0,Asia/Yekaterinburg,PPLA2,no,RU,RUS,Russia,08,Bashkortostan Republic,159893,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
2014006,Ussuriysk,Ussuriysk,Ussuriysk,Ussuriysk,Ussuriysk,Ussuriysk,Уссурийск,43.80467,131.95734,33.0,Asia/Vladivostok,PPLA2,no,RU,RUS,Russia,59,Primorye,157068,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
532615,Lyubertsy,Lyubertsy,Lyubertsy,Liúbertsy,Lioubertsy,Ljubercy,Люберцы,55.67719,37.89322,139.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,47,Moscow Oblast,154650,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
543460,Kovrov,Kovrov,Kovrov,Kovrov,Kovrov,Kovrov,Ковров,56.35752,41.31893,128.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,83,Vladimir Oblast,154224,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
546230,Kolomna,Kolomna,Kolomna,Kolomna,Kolomna,Kolomna,Коломна,55.07108,38.78399,136.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,47,Moscow Oblast,147690,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
2019528,Nakhodka,Nakhodka,Nakhodka,Najodka,Nahodka,Nachodka,Находка,42.8436,132.91831,1.0,Asia/Vladivostok,PPLA2,no,RU,RUS,Russia,59,Primorye,146920,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
563523,Elektrostal’,Elektrostal',Elektrostal,Elektrostal,Elektrostal,Elektrostal,Электросталь,55.78647,38.45713,166.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,47,Moscow Oblast,144387,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
503550,Pyatigorsk,Pyatigorsk,Pyatigorsk,Pyatigorsk,Pyatigorsk,Pyatigorsk,Пятигорск,44.05,43.05036,542.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,70,Stavropol Kray,142865,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
528293,Maykop,Maykop,Maykop,Maykop,Maïkop,Maykop,Майкоп,44.60789,40.10242,228.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,01,Adygeya Republic,141970,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1497337,Norilsk,Norilsk,Noril'sk,Noril'sk,Noril'sk,Noril'sk,Норильск,69.3535,88.2027,76.0,Asia/Krasnoyarsk,PPL,no,RU,RUS,Russia,91,Krasnoyarsk Krai,140800,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
582432,Al’met’yevsk,Al'met'yevsk,Al'met'yevsk,Al'met'yevsk,Al'met'yevsk,Al'met'yevsk,Альметьевск,54.90395,52.31793,110.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,73,Tatarstan Republic,140437,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
546105,Kolpino,Kolpino,Kolpino,Kolpino,Kolpino,Kolpino,Колпино,59.75069,30.58856,19.0,Europe/Moscow,PPL,no,RU,RUS,Russia,66,St.-Petersburg,138979,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
516215,Odintsovo,Odintsovo,Odintsovo,Odintsovo,Odintsovo,Odincovo,Одинцово,55.66977,37.27716,186.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,47,Moscow Oblast,137041,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
522377,Nevinnomyssk,Nevinnomyssk,Nevinnomyssk,Nevinnomyssk,Nevinnomyssk,Nevinnomyssk,Невинномысск,44.6333,41.9444,330.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,70,Stavropol Kray,134345,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
510808,Pervouralsk,Pervouralsk,Pervouralsk,Pervouralsk,Pervouralsk,Pervouralsk,Первоуральск,56.90528,59.94361,352.0,Asia/Yekaterinburg,PPL,no,RU,RUS,Russia,71,Sverdlovsk Oblast,133600,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
548114,Kislovodsk,Kislovodsk,Kislovodsk,Kislovodsk,Kislovodsk,Kislovodsk,Кисловодск,43.91333,42.72083,815.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,70,Stavropol Kray,132771,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
566199,Dimitrovgrad,Dimitrovgrad,Dimitrovgrad,Dimitrovgrad,Dimitrovgrad,Dimitrovgrad,Димитровград,54.21386,49.61838,56.0,Europe/Ulyanovsk,PPL,no,RU,RUS,Russia,81,Ulyanovsk,132226,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
518557,Novomoskovsk,Novomoskovsk,Novomoskovsk,Novomoskovsk,Novomoskovsk,Novomoskovsk,Новомосковск,54.01098,38.29084,238.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,76,Tula Oblast,130982,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
553287,Kamyshin,Kamyshin,Kamyshin,Kamyshin,Kamychine,Kamyšin,Камышин,50.0885,45.41277,18.0,Europe/Volgograd,PPLA2,no,RU,RUS,Russia,84,Volgograd Oblast,128626,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
496527,Serpukhov,Serpukhov,Serpukhov,Serpukhov,Serpukhov,Serpukhov,Серпухов,54.9198,37.41618,176.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,47,Moscow Oblast,128158,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
524294,Murom,Murom,Murom,Múrom,Mourom,Murom,Муром,55.56853,42.02388,121.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,83,Vladimir Oblast,126931,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
550478,Khasavyurt,Khasavyurt,Khasavyurt,Khasavyurt,Khasavyurt,Khasavyurt,Хасавюрт,43.24872,46.58571,131.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,17,Dagestan,126829,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
522942,Neftekamsk,Neftekamsk,Neftekamsk,Neftekamsk,Neftekamsk,Neftekamsk,Нефтекамск,56.08879,54.26383,99.0,Asia/Yekaterinburg,PPLA2,no,RU,RUS,Russia,08,Bashkortostan Republic,126805,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
569154,Cherkessk,Cherkessk,Cherkessk,Cherkessk,Cherkessk,Cherkessk,Черкесск,44.22375,42.04624,544.0,Europe/Moscow,PPLA,admin1,RU,RUS,Russia,27,Karachayevo-Cherkesiya Republic,122395,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
515024,Orekhovo-Zuyevo,Orekhovo-Zuyevo,Orekhovo-Zuyevo,Oréjovo-Zúyevo,Orekhovo-Zouïevo,Orechovo-Zuevo,Орехово-Зуево,55.81242,38.99155,124.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,47,Moscow Oblast,120000,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1512165,Achinsk,Achinsk,Achinsk,Áchinsk,Atchinsk,Ačinsk,Ачинск,56.26792,90.50145,196.0,Asia/Krasnoyarsk,PPLA2,no,RU,RUS,Russia,91,Krasnoyarsk Krai,117634,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1500973,Kyzyl,Kyzyl,Kyzyl,Kyzyl,Kyzyl,Kyzyl,Кызыл,51.71108,94.43776,612.0,Asia/Krasnoyarsk,PPLA,admin1,RU,RUS,Russia,79,Republic of Tyva,116983,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
467978,Yelets,Yelets,Yelets,Yelets,Ielets,Elec,Елец,52.61435,38.50935,121.0,Europe/Moscow,PPLA2,no,RU,RUS,Russia,43,Lipetsk Oblast,115688,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
1489530,Tobolsk,Tobolsk,Tobolsk,Tobolsk,Tobolsk,Tobolsk,Тобольск,58.19807,68.25457,90.0,Asia/Yekaterinburg,PPL,no,RU,RUS,Russia,78,Tyumen Oblast,113800,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
495344,Shchyolkovo,Shchyolkovo,Shchyolkovo,Shchyolkovo,Shchyolkovo,Shchyolkovo,Щёлково,55.92497,37.97218,145.0,Europe/Moscow,PPL,no,RU,RUS,Russia,47,Moscow Oblast,113000,,,,,,,,,,,,47404.9648,0.822,,,75.1119,2.7436,30.7201,,99.93,,,6.81
